wall_time,elapsed_s,raw_line,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8
2026-06-17T10:10:12.746,4.083106,470,470.0,,,,,,,
2026-06-17T10:10:12.747,4.084091,117,117.0,,,,,,,
2026-06-17T10:10:12.748,4.085089,1,1.0,,,,,,,
2026-06-17T10:10:12.749,4.086024,0,0.0,,,,,,,
2026-06-17T10:10:12.750,4.087080,0,0.0,,,,,,,
2026-06-17T10:10:12.751,4.088082,127,127.0,,,,,,,
2026-06-17T10:10:12.752,4.089036,386,386.0,,,,,,,
2026-06-17T10:10:12.753,4.090136,680,680.0,,,,,,,
2026-06-17T10:10:12.754,4.091209,807,807.0,,,,,,,
2026-06-17T10:10:12.755,4.092237,870,870.0,,,,,,,
2026-06-17T10:10:12.756,4.093101,913,913.0,,,,,,,
2026-06-17T10:10:12.757,4.094108,946,946.0,,,,,,,
2026-06-17T10:10:12.758,4.095090,927,927.0,,,,,,,
2026-06-17T10:10:12.759,4.096099,911,911.0,,,,,,,
2026-06-17T10:10:12.760,4.097144,953,953.0,,,,,,,
2026-06-17T10:10:12.761,4.098114,1091,1091.0,,,,,,,
2026-06-17T10:10:12.762,4.099131,1117,1117.0,,,,,,,
2026-06-17T10:10:12.763,4.100133,1112,1112.0,,,,,,,
2026-06-17T10:10:12.764,4.101085,1133,1133.0,,,,,,,
2026-06-17T10:10:12.765,4.102150,1203,1203.0,,,,,,,
2026-06-17T10:10:12.766,4.103143,1287,1287.0,,,,,,,
2026-06-17T10:10:12.767,4.104114,1415,1415.0,,,,,,,
2026-06-17T10:10:12.768,4.105158,1587,1587.0,,,,,,,
2026-06-17T10:10:12.769,4.106303,1703,1703.0,,,,,,,
2026-06-17T10:10:12.770,4.107333,1755,1755.0,,,,,,,
2026-06-17T10:10:12.771,4.108166,1790,1790.0,,,,,,,
2026-06-17T10:10:12.772,4.109374,1785,1785.0,,,,,,,
2026-06-17T10:10:12.773,4.110292,1753,1753.0,,,,,,,
2026-06-17T10:10:12.774,4.111218,1723,1723.0,,,,,,,
2026-06-17T10:10:12.775,4.112172,1726,1726.0,,,,,,,
2026-06-17T10:10:12.776,4.113355,1733,1733.0,,,,,,,
2026-06-17T10:10:12.777,4.114236,1742,1742.0,,,,,,,
2026-06-17T10:10:12.778,4.115346,1711,1711.0,,,,,,,
2026-06-17T10:10:12.779,4.116311,1693,1693.0,,,,,,,
2026-06-17T10:10:12.780,4.117092,1677,1677.0,,,,,,,
2026-06-17T10:10:12.781,4.118078,1703,1703.0,,,,,,,
2026-06-17T10:10:12.782,4.119110,1765,1765.0,,,,,,,
2026-06-17T10:10:12.783,4.120108,1847,1847.0,,,,,,,
2026-06-17T10:10:12.784,4.121094,1909,1909.0,,,,,,,
2026-06-17T10:10:12.785,4.122125,1943,1943.0,,,,,,,
2026-06-17T10:10:12.786,4.123118,1979,1979.0,,,,,,,
2026-06-17T10:10:12.787,4.124136,1935,1935.0,,,,,,,
2026-06-17T10:10:12.788,4.125191,1870,1870.0,,,,,,,
2026-06-17T10:10:12.789,4.126104,1791,1791.0,,,,,,,
2026-06-17T10:10:12.790,4.127086,1755,1755.0,,,,,,,
2026-06-17T10:10:12.791,4.128118,1678,1678.0,,,,,,,
2026-06-17T10:10:12.792,4.129094,1689,1689.0,,,,,,,
2026-06-17T10:10:12.793,4.130149,1677,1677.0,,,,,,,
2026-06-17T10:10:12.794,4.131015,1626,1626.0,,,,,,,
2026-06-17T10:10:12.795,4.132109,1558,1558.0,,,,,,,
2026-06-17T10:10:12.796,4.133292,1535,1535.0,,,,,,,
2026-06-17T10:10:12.797,4.134247,1566,1566.0,,,,,,,
2026-06-17T10:10:12.798,4.135134,1627,1627.0,,,,,,,
2026-06-17T10:10:12.799,4.136129,1702,1702.0,,,,,,,
2026-06-17T10:10:12.800,4.137058,1813,1813.0,,,,,,,
2026-06-17T10:10:12.801,4.138134,1988,1988.0,,,,,,,
2026-06-17T10:10:12.802,4.139114,2109,2109.0,,,,,,,
2026-06-17T10:10:12.803,4.139981,2101,2101.0,,,,,,,
2026-06-17T10:10:12.804,4.141012,2013,2013.0,,,,,,,
2026-06-17T10:10:12.805,4.142094,1785,1785.0,,,,,,,
2026-06-17T10:10:12.806,4.143123,1508,1508.0,,,,,,,
2026-06-17T10:10:12.807,4.144091,1243,1243.0,,,,,,,
2026-06-17T10:10:12.808,4.145102,1167,1167.0,,,,,,,
2026-06-17T10:10:12.809,4.146119,1327,1327.0,,,,,,,
2026-06-17T10:10:12.810,4.147100,1642,1642.0,,,,,,,
2026-06-17T10:10:12.811,4.148186,1629,1629.0,,,,,,,
2026-06-17T10:10:12.812,4.149302,1367,1367.0,,,,,,,
2026-06-17T10:10:12.813,4.150344,1247,1247.0,,,,,,,
2026-06-17T10:10:12.814,4.151340,1594,1594.0,,,,,,,
2026-06-17T10:10:12.815,4.152354,2189,2189.0,,,,,,,
2026-06-17T10:10:12.816,4.153133,2995,2995.0,,,,,,,
2026-06-17T10:10:12.817,4.154135,3679,3679.0,,,,,,,
2026-06-17T10:10:12.818,4.155105,3682,3682.0,,,,,,,
2026-06-17T10:10:12.819,4.156154,3681,3681.0,,,,,,,
2026-06-17T10:10:12.820,4.157168,3681,3681.0,,,,,,,
2026-06-17T10:10:12.821,4.158048,3681,3681.0,,,,,,,
2026-06-17T10:10:12.822,4.159306,3682,3682.0,,,,,,,
2026-06-17T10:10:12.823,4.160110,3445,3445.0,,,,,,,
2026-06-17T10:10:12.824,4.161331,2706,2706.0,,,,,,,
2026-06-17T10:10:12.825,4.162309,2223,2223.0,,,,,,,
2026-06-17T10:10:12.826,4.163332,2086,2086.0,,,,,,,
2026-06-17T10:10:12.827,4.164136,1998,1998.0,,,,,,,
2026-06-17T10:10:12.828,4.165181,1202,1202.0,,,,,,,
2026-06-17T10:10:12.829,4.166105,521,521.0,,,,,,,
2026-06-17T10:10:12.830,4.167080,385,385.0,,,,,,,
2026-06-17T10:10:12.831,4.168051,803,803.0,,,,,,,
2026-06-17T10:10:12.832,4.169248,1358,1358.0,,,,,,,
2026-06-17T10:10:12.833,4.170343,2363,2363.0,,,,,,,
2026-06-17T10:10:12.834,4.171307,3331,3331.0,,,,,,,
2026-06-17T10:10:12.835,4.172196,3681,3681.0,,,,,,,
2026-06-17T10:10:12.836,4.173319,3681,3681.0,,,,,,,
2026-06-17T10:10:12.837,4.174352,3679,3679.0,,,,,,,
2026-06-17T10:10:12.838,4.175142,3681,3681.0,,,,,,,
2026-06-17T10:10:12.839,4.176124,3681,3681.0,,,,,,,
2026-06-17T10:10:12.840,4.177294,3682,3682.0,,,,,,,
2026-06-17T10:10:12.841,4.178362,3681,3681.0,,,,,,,
2026-06-17T10:10:12.842,4.179398,3682,3682.0,,,,,,,
2026-06-17T10:10:12.843,4.180250,3682,3682.0,,,,,,,
2026-06-17T10:10:12.844,4.181347,3679,3679.0,,,,,,,
2026-06-17T10:10:12.845,4.182296,3427,3427.0,,,,,,,
2026-06-17T10:10:12.846,4.183108,2661,2661.0,,,,,,,
2026-06-17T10:10:12.847,4.184116,2648,2648.0,,,,,,,
2026-06-17T10:10:12.848,4.185113,2874,2874.0,,,,,,,
2026-06-17T10:10:12.849,4.186101,3290,3290.0,,,,,,,
2026-06-17T10:10:12.850,4.187107,3682,3682.0,,,,,,,
2026-06-17T10:10:12.851,4.188093,3681,3681.0,,,,,,,
2026-06-17T10:10:12.852,4.189063,3682,3682.0,,,,,,,
2026-06-17T10:10:12.853,4.190198,3683,3683.0,,,,,,,
2026-06-17T10:10:12.854,4.191110,3682,3682.0,,,,,,,
2026-06-17T10:10:12.855,4.192076,3383,3383.0,,,,,,,
2026-06-17T10:10:12.856,4.193086,1988,1988.0,,,,,,,
2026-06-17T10:10:12.857,4.194082,651,651.0,,,,,,,
2026-06-17T10:10:12.858,4.194975,2,2.0,,,,,,,
2026-06-17T10:10:12.859,4.195987,1,1.0,,,,,,,
2026-06-17T10:10:12.860,4.197081,2,2.0,,,,,,,
2026-06-17T10:10:12.861,4.198022,2,2.0,,,,,,,
2026-06-17T10:10:12.862,4.199091,2,2.0,,,,,,,
2026-06-17T10:10:12.863,4.200073,3,3.0,,,,,,,
2026-06-17T10:10:12.864,4.201072,3,3.0,,,,,,,
2026-06-17T10:10:12.865,4.202033,1,1.0,,,,,,,
2026-06-17T10:10:12.866,4.203058,1,1.0,,,,,,,
2026-06-17T10:10:12.867,4.204106,288,288.0,,,,,,,
2026-06-17T10:10:12.868,4.205083,1595,1595.0,,,,,,,
2026-06-17T10:10:12.869,4.206096,2306,2306.0,,,,,,,
2026-06-17T10:10:12.870,4.207125,2404,2404.0,,,,,,,
2026-06-17T10:10:12.871,4.208082,2323,2323.0,,,,,,,
2026-06-17T10:10:12.872,4.209116,1851,1851.0,,,,,,,
2026-06-17T10:10:12.873,4.210115,1134,1134.0,,,,,,,
2026-06-17T10:10:12.874,4.211100,1247,1247.0,,,,,,,
2026-06-17T10:10:12.875,4.212135,948,948.0,,,,,,,
2026-06-17T10:10:12.876,4.213080,260,260.0,,,,,,,
2026-06-17T10:10:12.877,4.214040,0,0.0,,,,,,,
2026-06-17T10:10:12.878,4.215200,2,2.0,,,,,,,
2026-06-17T10:10:12.879,4.216238,1,1.0,,,,,,,
2026-06-17T10:10:12.879,4.216388,2,2.0,,,,,,,
2026-06-17T10:10:12.880,4.217252,1,1.0,,,,,,,
2026-06-17T10:10:12.881,4.218318,2,2.0,,,,,,,
2026-06-17T10:10:12.882,4.219291,2,2.0,,,,,,,
2026-06-17T10:10:12.884,4.221205,442,442.0,,,,,,,
2026-06-17T10:10:12.885,4.222304,1428,1428.0,,,,,,,
2026-06-17T10:10:12.886,4.223315,2009,2009.0,,,,,,,
2026-06-17T10:10:12.887,4.224258,1897,1897.0,,,,,,,
2026-06-17T10:10:12.888,4.225209,1606,1606.0,,,,,,,
2026-06-17T10:10:12.889,4.226326,1298,1298.0,,,,,,,
2026-06-17T10:10:12.890,4.227383,1044,1044.0,,,,,,,
2026-06-17T10:10:12.891,4.228186,914,914.0,,,,,,,
2026-06-17T10:10:12.892,4.229323,1007,1007.0,,,,,,,
2026-06-17T10:10:12.893,4.230226,1273,1273.0,,,,,,,
2026-06-17T10:10:12.894,4.231041,1443,1443.0,,,,,,,
2026-06-17T10:10:12.895,4.232134,1101,1101.0,,,,,,,
2026-06-17T10:10:12.896,4.233057,827,827.0,,,,,,,
2026-06-17T10:10:12.897,4.234125,875,875.0,,,,,,,
2026-06-17T10:10:12.898,4.235078,1428,1428.0,,,,,,,
2026-06-17T10:10:12.899,4.236424,2030,2030.0,,,,,,,
2026-06-17T10:10:12.900,4.237086,2840,2840.0,,,,,,,
2026-06-17T10:10:12.901,4.238462,3681,3681.0,,,,,,,
2026-06-17T10:10:12.902,4.239213,3684,3684.0,,,,,,,
2026-06-17T10:10:12.903,4.240267,3683,3683.0,,,,,,,
2026-06-17T10:10:12.904,4.241261,3682,3682.0,,,,,,,
2026-06-17T10:10:12.905,4.242199,3683,3683.0,,,,,,,
2026-06-17T10:10:12.906,4.243268,3181,3181.0,,,,,,,
2026-06-17T10:10:12.907,4.244102,2671,2671.0,,,,,,,
2026-06-17T10:10:12.908,4.245261,2280,2280.0,,,,,,,
2026-06-17T10:10:12.909,4.246240,2079,2079.0,,,,,,,
2026-06-17T10:10:12.910,4.247090,2079,2079.0,,,,,,,
2026-06-17T10:10:12.911,4.248090,1879,1879.0,,,,,,,
2026-06-17T10:10:12.912,4.249169,1414,1414.0,,,,,,,
2026-06-17T10:10:12.913,4.250095,1076,1076.0,,,,,,,
2026-06-17T10:10:12.914,4.251059,1129,1129.0,,,,,,,
2026-06-17T10:10:12.915,4.252026,1490,1490.0,,,,,,,
2026-06-17T10:10:12.916,4.253062,1987,1987.0,,,,,,,
2026-06-17T10:10:12.917,4.254066,2739,2739.0,,,,,,,
2026-06-17T10:10:12.918,4.255015,3482,3482.0,,,,,,,
2026-06-17T10:10:12.919,4.256111,3683,3683.0,,,,,,,
2026-06-17T10:10:12.920,4.257075,3682,3682.0,,,,,,,
2026-06-17T10:10:12.921,4.258055,3519,3519.0,,,,,,,
2026-06-17T10:10:12.922,4.259019,2950,2950.0,,,,,,,
2026-06-17T10:10:12.923,4.260054,2377,2377.0,,,,,,,
2026-06-17T10:10:12.924,4.261010,1867,1867.0,,,,,,,
2026-06-17T10:10:12.925,4.262012,1519,1519.0,,,,,,,
2026-06-17T10:10:12.926,4.263025,1323,1323.0,,,,,,,
2026-06-17T10:10:12.927,4.264067,1273,1273.0,,,,,,,
2026-06-17T10:10:12.928,4.265161,1063,1063.0,,,,,,,
2026-06-17T10:10:12.928,4.265434,763,763.0,,,,,,,
2026-06-17T10:10:12.929,4.266086,616,616.0,,,,,,,
2026-06-17T10:10:12.930,4.266999,782,782.0,,,,,,,
2026-06-17T10:10:12.932,4.269009,1118,1118.0,,,,,,,
2026-06-17T10:10:12.933,4.270024,1531,1531.0,,,,,,,
2026-06-17T10:10:12.934,4.271030,2018,2018.0,,,,,,,
2026-06-17T10:10:12.934,4.271204,2372,2372.0,,,,,,,
2026-06-17T10:10:12.935,4.272034,2516,2516.0,,,,,,,
2026-06-17T10:10:12.936,4.273082,2388,2388.0,,,,,,,
2026-06-17T10:10:12.937,4.274107,2174,2174.0,,,,,,,
2026-06-17T10:10:12.938,4.275110,1905,1905.0,,,,,,,
2026-06-17T10:10:12.939,4.276132,1713,1713.0,,,,,,,
2026-06-17T10:10:12.940,4.277122,1592,1592.0,,,,,,,
2026-06-17T10:10:12.941,4.278092,1489,1489.0,,,,,,,
2026-06-17T10:10:12.942,4.279123,1455,1455.0,,,,,,,
2026-06-17T10:10:12.943,4.280065,1463,1463.0,,,,,,,
2026-06-17T10:10:12.944,4.281109,1423,1423.0,,,,,,,
2026-06-17T10:10:12.945,4.282215,1403,1403.0,,,,,,,
2026-06-17T10:10:12.946,4.283200,1423,1423.0,,,,,,,
2026-06-17T10:10:12.947,4.284096,1469,1469.0,,,,,,,
2026-06-17T10:10:12.948,4.285041,1496,1496.0,,,,,,,
2026-06-17T10:10:12.949,4.286128,1526,1526.0,,,,,,,
2026-06-17T10:10:12.950,4.287004,1576,1576.0,,,,,,,
2026-06-17T10:10:12.951,4.288160,1615,1615.0,,,,,,,
2026-06-17T10:10:12.952,4.289065,1599,1599.0,,,,,,,
2026-06-17T10:10:12.953,4.290117,1537,1537.0,,,,,,,
2026-06-17T10:10:12.954,4.291096,1514,1514.0,,,,,,,
2026-06-17T10:10:12.955,4.292114,1484,1484.0,,,,,,,
2026-06-17T10:10:12.956,4.293130,1477,1477.0,,,,,,,
2026-06-17T10:10:12.957,4.294120,1494,1494.0,,,,,,,
2026-06-17T10:10:12.958,4.295105,1517,1517.0,,,,,,,
2026-06-17T10:10:12.959,4.296109,1526,1526.0,,,,,,,
2026-06-17T10:10:12.960,4.297072,1530,1530.0,,,,,,,
2026-06-17T10:10:12.961,4.298089,1516,1516.0,,,,,,,
2026-06-17T10:10:12.962,4.299101,1511,1511.0,,,,,,,
2026-06-17T10:10:12.963,4.300087,1493,1493.0,,,,,,,
2026-06-17T10:10:12.964,4.301065,1538,1538.0,,,,,,,
2026-06-17T10:10:12.965,4.302041,1590,1590.0,,,,,,,
2026-06-17T10:10:12.966,4.303047,1673,1673.0,,,,,,,
2026-06-17T10:10:12.967,4.304113,1755,1755.0,,,,,,,
2026-06-17T10:10:12.968,4.305058,1814,1814.0,,,,,,,
2026-06-17T10:10:12.969,4.306156,1851,1851.0,,,,,,,
2026-06-17T10:10:12.970,4.307077,1883,1883.0,,,,,,,
2026-06-17T10:10:12.971,4.308127,1883,1883.0,,,,,,,
2026-06-17T10:10:12.972,4.309085,1887,1887.0,,,,,,,
2026-06-17T10:10:12.973,4.310108,1606,1606.0,,,,,,,
2026-06-17T10:10:12.974,4.311081,1536,1536.0,,,,,,,
2026-06-17T10:10:12.975,4.312113,1635,1635.0,,,,,,,
2026-06-17T10:10:12.976,4.313119,1722,1722.0,,,,,,,
2026-06-17T10:10:12.977,4.314083,1786,1786.0,,,,,,,
2026-06-17T10:10:12.978,4.315082,1935,1935.0,,,,,,,
2026-06-17T10:10:12.979,4.316013,1307,1307.0,,,,,,,
2026-06-17T10:10:12.980,4.317008,3,3.0,,,,,,,
2026-06-17T10:10:12.981,4.318047,5,5.0,,,,,,,
2026-06-17T10:10:12.982,4.319031,4,4.0,,,,,,,
2026-06-17T10:10:12.983,4.320103,4,4.0,,,,,,,
2026-06-17T10:10:12.984,4.321055,4,4.0,,,,,,,
2026-06-17T10:10:12.985,4.322063,3,3.0,,,,,,,
2026-06-17T10:10:12.986,4.323068,3,3.0,,,,,,,
2026-06-17T10:10:12.987,4.324056,3,3.0,,,,,,,
2026-06-17T10:10:12.988,4.325053,2,2.0,,,,,,,
2026-06-17T10:10:12.989,4.326040,3,3.0,,,,,,,
2026-06-17T10:10:12.990,4.327056,3,3.0,,,,,,,
2026-06-17T10:10:12.991,4.328035,4,4.0,,,,,,,
2026-06-17T10:10:12.992,4.329060,3,3.0,,,,,,,
2026-06-17T10:10:12.993,4.330058,3,3.0,,,,,,,
2026-06-17T10:10:12.994,4.330995,3,3.0,,,,,,,
2026-06-17T10:10:12.995,4.331959,3,3.0,,,,,,,
2026-06-17T10:10:12.996,4.333006,3,3.0,,,,,,,
2026-06-17T10:10:12.997,4.333925,2,2.0,,,,,,,
2026-06-17T10:10:12.998,4.335043,3,3.0,,,,,,,
2026-06-17T10:10:12.999,4.336048,2,2.0,,,,,,,
2026-06-17T10:10:13.000,4.336991,1,1.0,,,,,,,
2026-06-17T10:10:13.001,4.338136,1,1.0,,,,,,,
2026-06-17T10:10:13.002,4.338984,160,160.0,,,,,,,
2026-06-17T10:10:13.003,4.340196,1203,1203.0,,,,,,,
2026-06-17T10:10:13.004,4.341085,2130,2130.0,,,,,,,
2026-06-17T10:10:13.005,4.342036,2844,2844.0,,,,,,,
2026-06-17T10:10:13.006,4.343222,3630,3630.0,,,,,,,
2026-06-17T10:10:13.007,4.344071,3681,3681.0,,,,,,,
2026-06-17T10:10:13.008,4.344990,3681,3681.0,,,,,,,
2026-06-17T10:10:13.009,4.346073,3679,3679.0,,,,,,,
2026-06-17T10:10:13.010,4.347077,3682,3682.0,,,,,,,
2026-06-17T10:10:13.011,4.347914,3680,3680.0,,,,,,,
2026-06-17T10:10:13.012,4.349078,3682,3682.0,,,,,,,
2026-06-17T10:10:13.013,4.350084,3681,3681.0,,,,,,,
2026-06-17T10:10:13.014,4.351078,3681,3681.0,,,,,,,
2026-06-17T10:10:13.015,4.352090,3682,3682.0,,,,,,,
2026-06-17T10:10:13.016,4.353069,3682,3682.0,,,,,,,
2026-06-17T10:10:13.017,4.354124,3682,3682.0,,,,,,,
2026-06-17T10:10:13.018,4.355111,3682,3682.0,,,,,,,
2026-06-17T10:10:13.019,4.356038,3680,3680.0,,,,,,,
2026-06-17T10:10:13.020,4.357090,3681,3681.0,,,,,,,
2026-06-17T10:10:13.021,4.358092,3679,3679.0,,,,,,,
2026-06-17T10:10:13.022,4.359085,3679,3679.0,,,,,,,
2026-06-17T10:10:13.023,4.360062,3681,3681.0,,,,,,,
2026-06-17T10:10:13.024,4.361062,3679,3679.0,,,,,,,
2026-06-17T10:10:13.025,4.361992,3679,3679.0,,,,,,,
2026-06-17T10:10:13.026,4.363111,3679,3679.0,,,,,,,
2026-06-17T10:10:13.027,4.364073,3681,3681.0,,,,,,,
2026-06-17T10:10:13.028,4.365062,3680,3680.0,,,,,,,
2026-06-17T10:10:13.029,4.366053,3679,3679.0,,,,,,,
2026-06-17T10:10:13.030,4.367144,3682,3682.0,,,,,,,
2026-06-17T10:10:13.031,4.368105,3681,3681.0,,,,,,,
2026-06-17T10:10:13.032,4.369115,3679,3679.0,,,,,,,
2026-06-17T10:10:13.033,4.370056,3680,3680.0,,,,,,,
2026-06-17T10:10:13.034,4.371079,3679,3679.0,,,,,,,
2026-06-17T10:10:13.035,4.372081,3679,3679.0,,,,,,,
2026-06-17T10:10:13.036,4.373081,3680,3680.0,,,,,,,
2026-06-17T10:10:13.037,4.374032,3680,3680.0,,,,,,,
2026-06-17T10:10:13.038,4.375088,3679,3679.0,,,,,,,
2026-06-17T10:10:13.039,4.376076,3679,3679.0,,,,,,,
2026-06-17T10:10:13.040,4.377103,3680,3680.0,,,,,,,
2026-06-17T10:10:13.041,4.378108,3679,3679.0,,,,,,,
2026-06-17T10:10:13.042,4.379114,3680,3680.0,,,,,,,
2026-06-17T10:10:13.043,4.379994,3680,3680.0,,,,,,,
2026-06-17T10:10:13.044,4.381145,3681,3681.0,,,,,,,
2026-06-17T10:10:13.045,4.382060,3679,3679.0,,,,,,,
2026-06-17T10:10:13.046,4.383050,3682,3682.0,,,,,,,
2026-06-17T10:10:13.047,4.384052,3681,3681.0,,,,,,,
2026-06-17T10:10:13.048,4.385065,3679,3679.0,,,,,,,
2026-06-17T10:10:13.049,4.386103,3681,3681.0,,,,,,,
2026-06-17T10:10:13.050,4.387110,3683,3683.0,,,,,,,
2026-06-17T10:10:13.051,4.388133,3681,3681.0,,,,,,,
2026-06-17T10:10:13.052,4.389108,3682,3682.0,,,,,,,
2026-06-17T10:10:13.053,4.390148,3682,3682.0,,,,,,,
2026-06-17T10:10:13.054,4.391099,3681,3681.0,,,,,,,
2026-06-17T10:10:13.055,4.392036,3681,3681.0,,,,,,,
2026-06-17T10:10:13.056,4.393156,3682,3682.0,,,,,,,
2026-06-17T10:10:13.057,4.394120,3386,3386.0,,,,,,,
2026-06-17T10:10:13.058,4.395002,2931,2931.0,,,,,,,
2026-06-17T10:10:13.059,4.395981,2687,2687.0,,,,,,,
2026-06-17T10:10:13.060,4.397003,2548,2548.0,,,,,,,
2026-06-17T10:10:13.061,4.398052,2024,2024.0,,,,,,,
2026-06-17T10:10:13.062,4.399112,1487,1487.0,,,,,,,
2026-06-17T10:10:13.063,4.400097,1338,1338.0,,,,,,,
2026-06-17T10:10:13.064,4.401126,1703,1703.0,,,,,,,
2026-06-17T10:10:13.065,4.402064,2267,2267.0,,,,,,,
2026-06-17T10:10:13.066,4.403070,3075,3075.0,,,,,,,
2026-06-17T10:10:13.067,4.404053,3247,3247.0,,,,,,,
2026-06-17T10:10:13.068,4.405046,3127,3127.0,,,,,,,
2026-06-17T10:10:13.069,4.406069,3017,3017.0,,,,,,,
2026-06-17T10:10:13.070,4.407072,2915,2915.0,,,,,,,
2026-06-17T10:10:13.071,4.408061,2824,2824.0,,,,,,,
2026-06-17T10:10:13.072,4.409077,2742,2742.0,,,,,,,
2026-06-17T10:10:13.073,4.410046,2664,2664.0,,,,,,,
2026-06-17T10:10:13.074,4.411067,2463,2463.0,,,,,,,
2026-06-17T10:10:13.075,4.411982,2067,2067.0,,,,,,,
2026-06-17T10:10:13.076,4.413026,1825,1825.0,,,,,,,
2026-06-17T10:10:13.078,4.415140,1651,1651.0,,,,,,,
2026-06-17T10:10:13.078,4.415292,1307,1307.0,,,,,,,
2026-06-17T10:10:13.079,4.416041,990,990.0,,,,,,,
2026-06-17T10:10:13.080,4.417081,912,912.0,,,,,,,
2026-06-17T10:10:13.081,4.418156,1180,1180.0,,,,,,,
2026-06-17T10:10:13.082,4.419080,1615,1615.0,,,,,,,
2026-06-17T10:10:13.083,4.420082,2293,2293.0,,,,,,,
2026-06-17T10:10:13.084,4.421121,2824,2824.0,,,,,,,
2026-06-17T10:10:13.085,4.422123,2743,2743.0,,,,,,,
2026-06-17T10:10:13.086,4.423126,2653,2653.0,,,,,,,
2026-06-17T10:10:13.087,4.424086,2575,2575.0,,,,,,,
2026-06-17T10:10:13.088,4.425091,2504,2504.0,,,,,,,
2026-06-17T10:10:13.089,4.426103,2444,2444.0,,,,,,,
2026-06-17T10:10:13.090,4.427008,2392,2392.0,,,,,,,
2026-06-17T10:10:13.091,4.428075,2344,2344.0,,,,,,,
2026-06-17T10:10:13.092,4.429143,2110,2110.0,,,,,,,
2026-06-17T10:10:13.093,4.430098,2037,2037.0,,,,,,,
2026-06-17T10:10:13.094,4.431066,1655,1655.0,,,,,,,
2026-06-17T10:10:13.095,4.432099,1007,1007.0,,,,,,,
2026-06-17T10:10:13.096,4.433079,508,508.0,,,,,,,
2026-06-17T10:10:13.097,4.434059,374,374.0,,,,,,,
2026-06-17T10:10:13.098,4.435110,532,532.0,,,,,,,
2026-06-17T10:10:13.099,4.436103,743,743.0,,,,,,,
2026-06-17T10:10:13.100,4.437270,1058,1058.0,,,,,,,
2026-06-17T10:10:13.101,4.438293,1423,1423.0,,,,,,,
2026-06-17T10:10:13.102,4.439232,1657,1657.0,,,,,,,
2026-06-17T10:10:13.103,4.440363,1637,1637.0,,,,,,,
2026-06-17T10:10:13.104,4.441425,1371,1371.0,,,,,,,
2026-06-17T10:10:13.105,4.442254,1131,1131.0,,,,,,,
2026-06-17T10:10:13.106,4.443292,943,943.0,,,,,,,
2026-06-17T10:10:13.107,4.444182,728,728.0,,,,,,,
2026-06-17T10:10:13.108,4.445131,565,565.0,,,,,,,
2026-06-17T10:10:13.109,4.446097,449,449.0,,,,,,,
2026-06-17T10:10:13.110,4.447116,329,329.0,,,,,,,
2026-06-17T10:10:13.111,4.448081,128,128.0,,,,,,,
2026-06-17T10:10:13.112,4.449059,1,1.0,,,,,,,
2026-06-17T10:10:13.113,4.450083,157,157.0,,,,,,,
2026-06-17T10:10:13.114,4.451092,639,639.0,,,,,,,
2026-06-17T10:10:13.115,4.452091,1169,1169.0,,,,,,,
2026-06-17T10:10:13.116,4.453165,1675,1675.0,,,,,,,
2026-06-17T10:10:13.117,4.454167,2299,2299.0,,,,,,,
2026-06-17T10:10:13.118,4.455122,2888,2888.0,,,,,,,
2026-06-17T10:10:13.119,4.456237,3108,3108.0,,,,,,,
2026-06-17T10:10:13.120,4.457103,2711,2711.0,,,,,,,
2026-06-17T10:10:13.121,4.458093,2173,2173.0,,,,,,,
2026-06-17T10:10:13.122,4.459115,1826,1826.0,,,,,,,
2026-06-17T10:10:13.123,4.460054,1529,1529.0,,,,,,,
2026-06-17T10:10:13.124,4.461079,1123,1123.0,,,,,,,
2026-06-17T10:10:13.125,4.462082,778,778.0,,,,,,,
2026-06-17T10:10:13.126,4.463096,549,549.0,,,,,,,
2026-06-17T10:10:13.127,4.464107,379,379.0,,,,,,,
2026-06-17T10:10:13.128,4.465120,239,239.0,,,,,,,
2026-06-17T10:10:13.129,4.466061,138,138.0,,,,,,,
2026-06-17T10:10:13.130,4.467056,133,133.0,,,,,,,
2026-06-17T10:10:13.131,4.468051,201,201.0,,,,,,,
2026-06-17T10:10:13.132,4.469105,249,249.0,,,,,,,
2026-06-17T10:10:13.133,4.470091,360,360.0,,,,,,,
2026-06-17T10:10:13.134,4.471126,484,484.0,,,,,,,
2026-06-17T10:10:13.135,4.472060,551,551.0,,,,,,,
2026-06-17T10:10:13.136,4.473108,626,626.0,,,,,,,
2026-06-17T10:10:13.137,4.474074,698,698.0,,,,,,,
2026-06-17T10:10:13.138,4.475105,797,797.0,,,,,,,
2026-06-17T10:10:13.139,4.476050,873,873.0,,,,,,,
2026-06-17T10:10:13.140,4.477052,875,875.0,,,,,,,
2026-06-17T10:10:13.141,4.478106,847,847.0,,,,,,,
2026-06-17T10:10:13.142,4.479124,797,797.0,,,,,,,
2026-06-17T10:10:13.143,4.480097,763,763.0,,,,,,,
2026-06-17T10:10:13.144,4.480982,719,719.0,,,,,,,
2026-06-17T10:10:13.145,4.482104,673,673.0,,,,,,,
2026-06-17T10:10:13.146,4.483096,671,671.0,,,,,,,
2026-06-17T10:10:13.147,4.484091,703,703.0,,,,,,,
2026-06-17T10:10:13.148,4.485085,775,775.0,,,,,,,
